,INSTNM,CITY,STABBR,HCM2,PREDDEG,HIGHDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4_POOLED_SUPP,RET_FTL4_POOLED_SUPP,RET_PT4_POOLED_SUPP,RET_PTL4_POOLED_SUPP,PCTFLOAN,UG25ABV,MD_EARN_WNE_P10,GT_25K_P6,GT_28K_P6,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_L4_POOLED_SUPP,C150_4_POOLED_SUPP
2997,Biblical Theological Seminary,Hatfield,PA,0,4,4,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,Bryn Mawr College,Bryn Mawr,PA,0,3,4,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,610.0,730.0,610.0,720.0,630.0,730.0,670.0,665.0,680.0,28.0,32.0,30.0,35.0,26.0,31.0,8.0,10.0,30.0,33.0,29.0,9.0,1337.0,1337.0,0.0,0.0,0.0,0.0144,0.0,0.0,0.0144,0.0,0.0,0.0,0.0,0.0891,0.0,0.0,0.1034,0.0,0.0,0.1207,0.0632,0.0,0.069,0.0,0.023,0.0,0.0776,0.0,0.1092,0.0,0.0,0.2529,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0287,0.0,1371.0,0.3603,0.0613,0.0934,0.1182,0.0007,0.0007,0.0576,0.2305,0.0773,0.0073,1,,27768.0,,,,,,10688.0,13658.0,17319.0,22736.0,41012.0,0.1419,0.9375,,,,0.3529,0.0178,54600.0,0.725,0.726,25000.0,265.77520019642003,0.7911832947,,0.8427
3001,Bucknell University,Lewisburg,PA,0,3,4,2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,590.0,670.0,610.0,710.0,590.0,690.0,630.0,660.0,640.0,28.0,32.0,28.0,33.0,27.0,32.0,9.0,10.0,30.0,31.0,30.0,10.0,1312.0,1312.0,0.0,0.0176,0.0,0.0106,0.0,0.0,0.02,0.0,0.0376,0.1833,0.0,0.0176,0.0,0.0,0.0564,0.0024,0.0,0.1199,0.0106,0.0,0.0071,0.0,0.0082,0.0,0.0259,0.0,0.0705,0.0,0.0,0.2256,0.0,0.0,0.0,0.0,0.0176,0.0,0.1504,0.0188,0.0,3531.0,0.7547,0.0348,0.0632,0.0479,0.0003,0.0,0.036000000000000004,0.0615,0.0017,0.0017,1,,34502.0,,,,,,19257.0,18402.0,24514.0,33570.0,46785.0,0.1124,0.9265,,,,0.3598,0.009000000000000001,70800.0,0.878,0.879,27000.0,287.037216212134,0.8962703962999999,,0.8902
3006,Cabrini University,Radnor,PA,0,3,4,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,440.0,530.0,440.0,520.0,,,485.0,480.0,,19.0,23.0,,,,,,,21.0,,,,970.0,970.0,0.0,0.0,0.0,0.0,0.1254,0.0,0.0033,0.0,0.1353,0.0,0.0,0.0033,0.0,0.0,0.033,0.0033,0.0,0.0528,0.0165,0.0,0.0033,0.0726,0.0099,0.0,0.0,0.0,0.0924,0.0,0.0462,0.0924,0.0,0.0,0.0,0.0,0.033,0.0,0.2442,0.033,0.0,1474.0,0.5902,0.1954,0.0977,0.019,0.0014,0.002,0.0421,0.0034,0.0488,0.0617,1,,24072.0,,,,,,20523.0,21932.0,24278.0,25403.0,29372.0,0.3729,0.7258,,,,0.7438,0.038,46600.0,0.7040000000000001,0.66,26000.0,276.406208204277,0.6877005348,,0.569
3008,Carlow University,Pittsburgh,PA,0,3,4,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,440.0,540.0,430.0,530.0,420.0,530.0,490.0,480.0,475.0,19.0,24.0,17.0,24.0,18.0,24.0,,,22.0,21.0,21.0,,982.0,982.0,0.0,0.0,0.0,0.0,0.0456,0.0,0.0,0.0,0.0875,0.0,0.0,0.0,0.0,0.0,0.0152,0.0304,0.0,0.0722,0.0076,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,0.1027,0.0,0.057,0.038,0.0,0.0,0.0,0.0,0.0342,0.3346,0.1521,0.0076,0.0,1393.0,0.6396,0.1945,0.0266,0.0151,0.0036,0.0029,0.0459,0.0029,0.0689,0.2154,1,,18117.0,,,,,,14257.0,14669.0,17914.0,19278.0,24436.0,0.4925,0.7548,,,,0.8385,0.3352,39700.0,0.691,0.6509999999999999,27000.0,287.037216212134,0.5677966102,,0.5262
3009,Carnegie Mellon University,Pittsburgh,PA,0,3,4,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,660.0,750.0,720.0,800.0,670.0,760.0,705.0,760.0,715.0,31.0,34.0,31.0,35.0,31.0,35.0,,,33.0,33.0,33.0,,1458.0,1458.0,0.0,0.0,0.0292,0.0,0.0007,0.0,0.1175,0.0,0.0,0.2507,0.0,0.0097,0.0,0.0,0.0202,0.021,0.0,0.0292,0.0704,0.0,0.10400000000000001,0.0,0.0082,0.0,0.0823,0.0,0.0337,0.0,0.006,0.0427,0.0,0.0,0.0,0.0,0.1003,0.0,0.0696,0.0045,0.0,6188.0,0.2931,0.0457,0.084,0.2986,0.0005,0.0003,0.0436,0.185,0.049,0.0194,1,,36613.0,,,,,,17855.0,18849.0,23449.0,32345.0,46883.0,0.1208,0.9697,,,,0.3424,0.017,83600.0,0.847,0.823,26462.0,281.317733903907,0.9117859725,,0.8878
3010,Cedar Crest College,Allentown,PA,0,3,4,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,440.0,550.0,440.0,540.0,410.0,520.0,495.0,490.0,465.0,19.0,24.0,15.0,24.0,17.0,22.0,,,22.0,20.0,20.0,,989.0,989.0,0.0,0.0,0.0,0.0,0.0318,0.0,0.0,0.0,0.035,0.0,0.0,0.0032,0.0191,0.0,0.0127,0.0032,0.0,0.051,0.0032,0.0,0.0414,0.0,0.0,0.0,0.0096,0.0,0.0892,0.0318,0.1178,0.0287,0.0,0.0,0.0,0.0,0.0255,0.4045,0.0828,0.0096,0.0,1397.0,0.5841,0.0916,0.1403,0.0301,0.0043,0.0007,0.0129,0.1038,0.0322,0.3686,1,,18828.0,,,,,,15581.0,15247.0,19930.0,21992.0,24853.0,0.4402,0.7879,,,,0.8062,0.4604,46700.0,0.722,0.7,27000.0,287.037216212134,0.5516898607999999,,0.5769
3012,Chatham University,Pittsburgh,PA,0,3,4,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0278,0.0444,0.0056,0.0389,0.0,0.0,0.0,0.0111,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.0,0.1056,0.0111,0.0,0.0389,0.0222,0.0,0.0,0.0167,0.0,0.0722,0.0,0.0722,0.0278,0.0,0.0,0.0,0.0,0.0444,0.3278,0.0722,0.0056,0.0,786.0,0.7366,0.0967,0.0445,0.027999999999999997,0.0051,0.0025,0.0153,0.0293,0.042,0.1018,1,,20739.0,,,,,,15959.0,20523.0,20704.0,19295.0,26833.0,0.3095,0.7917,,,,0.5851,0.2621,36600.0,0.61,0.601,19451.0,206.783736760822,0.6,,0.5409
3013,Chestnut Hill College,Philadelphia,PA,0,3,4,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,420.0,540.0,430.0,530.0,420.0,530.0,480.0,480.0,475.0,17.0,21.0,15.0,23.0,16.0,19.0,,,19.0,19.0,18.0,,951.0,951.0,0.0,0.005,0.0,0.0,0.0576,0.005,0.0276,0.0,0.1253,0.0,0.0,0.005,0.0075,0.0,0.015,0.0125,0.0,0.0376,0.0025,0.0,0.0351,0.0,0.0,0.0025,0.005,0.0,0.0777,0.1429,0.2105,0.0125,0.0,0.0,0.0,0.0,0.0201,0.0301,0.1479,0.015,0.0,1337.0,0.4031,0.353,0.0912,0.0232,0.0007,0.0022,0.0404,0.0247,0.0613,0.1862,1,,23798.0,,,,,,19967.0,20042.0,22736.0,26282.0,29845.0,0.5114,0.7296,,,,0.8073,0.368,43600.0,0.67,0.629,26441.0,281.094482735742,0.4669187146,,0.4858
3016,Citizens School of Nursing,New Kensington,PA,0,1,1,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,160.0,0.9563,0.025,0.0,0.0063,0.0063,0.0,0.0063,0.0,0.0,0.0,1,,24631.0,,,,,,,,,,24631.0,0.4247,,,,,0.9086,0.4144,57500.0,0.7959999999999999,0.8590000000000001,13505.0,143.571763146106,0.75,,
3020,Curtis Institute of Music,Philadelphia,PA,0,3,4,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,131.0,0.3359,0.0534,0.0305,0.1756,0.0,0.0,0.0,0.4046,0.0,0.0,1,,11408.0,,,,,,6227.0,17902.0,,7290.0,14169.0,0.1385,0.9783,,,,0.2923,0.0154,,,,,,,,0.7805
3023,Delaware Valley University,Doylestown,PA,0,3,4,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,430.0,550.0,440.0,540.0,410.0,540.0,490.0,490.0,475.0,18.0,26.0,17.0,25.0,17.0,26.0,7.0,8.0,22.0,21.0,22.0,8.0,990.0,990.0,0.4055,0.102,0.0149,0.0,0.0174,0.0,0.0025,0.0025,0.0224,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.1965,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0299,0.0398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1567,0.0,0.0,1907.0,0.7451,0.0808,0.0829,0.0131,0.0068,0.0005,0.0016,0.0037,0.0655,0.0739,1,,27582.0,,,,,,22538.0,24142.0,24717.0,29059.0,32252.0,0.2934,0.6886,,,,0.7154,0.1009,42100.0,0.6759999999999999,0.607,25700.0,273.21690580192,0.763,,0.5701
3024,Dickinson College,Carlisle,PA,0,3,3,2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0493,0.0,0.0436,0.0,0.0,0.0361,0.0,0.0,0.0,0.0,0.0645,0.0,0.0209,0.055,0.0,0.0,0.1461,0.0076,0.0,0.0019,0.0,0.0152,0.0,0.0342,0.0,0.0835,0.0,0.0304,0.2182,0.0,0.0,0.0,0.0,0.038,0.0,0.1157,0.0398,0.0,2370.0,0.6916,0.0473,0.0734,0.0346,0.0013,0.0008,0.0354,0.1025,0.0131,0.0059,1,,30361.0,,,,,,11974.0,10217.0,17286.0,24696.0,41768.0,0.1099,0.9073,,,,0.4145,0.0058,57400.0,0.762,0.76,21000.0,223.25116816499298,0.8834782609,,0.8441
3027,Drexel University,Philadelphia,PA,0,3,4,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,520.0,630.0,560.0,670.0,,,575.0,615.0,,25.0,30.0,24.0,31.0,25.0,30.0,,,28.0,28.0,28.0,,1204.0,1204.0,0.0,0.0066,0.0089,0.0,0.0197,0.0005,0.0447,0.0026,0.0074,0.213,0.0079,0.0,0.0,0.0092,0.0087,0.0147,0.0,0.0532,0.0084,0.0,0.0089,0.0068,0.0018,0.0,0.0058,0.0,0.0218,0.0029,0.0,0.0271,0.0,0.0,0.0,0.0,0.0813,0.2503,0.1848,0.0026,0.0,15350.0,0.5294,0.0701,0.0602,0.1483,0.0014,0.006,0.034,0.1263,0.0243,0.1363,1,,36050.0,,,,,,25332.0,29628.0,31935.0,37318.0,44456.0,0.2203,0.8671,,0.7592,,0.5363,0.1631,68800.0,0.833,0.81,26000.0,276.406208204277,0.7660676704,,0.6898
3028,Duquesne University,Pittsburgh,PA,0,3,4,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,525.0,610.0,530.0,620.0,,,568.0,575.0,,24.0,29.0,23.0,30.0,23.0,28.0,,,27.0,27.0,26.0,,1165.0,1165.0,0.0,0.0027,0.0,0.0,0.0519,0.0,0.0357,0.0,0.0795,0.0,0.0,0.0061,0.0,0.0,0.0108,0.0054,0.0,0.0984,0.0168,0.0,0.0047,0.0,0.0034,0.0007,0.0115,0.0,0.0478,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0222,0.3026,0.2561,0.0088,0.0,6019.0,0.8046,0.053,0.0331,0.0286,0.0007,0.0007,0.0274,0.04,0.012,0.0279,1,,28628.0,,,,,,19546.0,21066.0,25692.0,30803.0,32642.0,0.1973,0.8599,,0.8605,,0.6809,0.0545,58500.0,0.8170000000000001,0.799,27000.0,287.037216212134,0.82239819,,0.7616
3030,Eastern University,Saint Davids,PA,0,3,4,2,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,470.0,570.0,460.0,570.0,,,520.0,515.0,,19.0,23.0,18.0,24.0,17.0,25.0,,,21.0,21.0,21.0,,1029.0,1029.0,0.0,0.0083,0.0,0.0,0.03,0.0,0.0,0.0,0.1581,0.0,0.0,0.0133,0.0,0.0,0.0266,0.17300000000000001,0.0,0.0116,0.0166,0.0,0.0,0.0133,0.0067,0.0865,0.0017,0.0,0.0383,0.0,0.0433,0.0216,0.0,0.0,0.0,0.0,0.02,0.1098,0.2113,0.01,0.0,2045.0,0.4866,0.2112,0.1985,0.0161,0.0015,0.0005,0.0112,0.0249,0.0494,0.1403,1,,21063.0,,,,,,19174.0,17861.0,19843.0,20995.0,26064.0,0.4368,0.7562,,,,0.7294,0.3049,42500.0,0.6579999999999999,0.614,26500.0,281.721712208205,0.5664335664,,0.597
3032,Elizabethtown College,Elizabethtown,PA,0,3,4,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,500.0,610.0,490.0,550.0,,,555.0,520.0,,21.0,28.0,20.0,27.0,20.0,27.0,,,25.0,24.0,24.0,,1088.0,1088.0,0.0,0.0,0.0,0.0,0.0709,0.0,0.022000000000000002,0.0,0.0807,0.0733,0.0,0.0171,0.0,0.0,0.0318,0.0,0.0,0.1149,0.044000000000000004,0.0,0.0,0.0,0.0049,0.0,0.022000000000000002,0.0,0.0587,0.0,0.0587,0.0611,0.0,0.0,0.0,0.0,0.0489,0.1125,0.1614,0.0171,0.0,1713.0,0.8476,0.0333,0.0385,0.0251,0.0023,0.0012,0.0222,0.0298,0.0,0.0064,1,,28383.0,,,,,,23003.0,23288.0,25144.0,29133.0,31529.0,0.1967,0.8465,,,,0.7165,0.0107,51300.0,0.805,0.762,27000.0,287.037216212134,0.7891459075,,0.7614
3045,Evangelical Theological Seminary,Myerstown,PA,0,4,4,2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046,Faith Theological Seminary,Baltimore,MD,1,3,4,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.1311,0.6066,0.0164,0.0656,0.0164,0.0,0.0,0.1639,0.0,0.3607,1,,23937.0,,,,,,23915.0,,23982.0,,,0.3571,,,,,0.5143,0.8732,,,,,,,,0.4778
3047,Aria Health School of Nursing,Trevose,PA,0,1,1,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,237.0,0.7131,0.1392,0.0464,0.0591,0.0084,0.0127,0.0211,0.0,0.0,0.0,1,,23459.0,,,,,,,18713.0,23941.0,24449.0,25141.0,0.5769,,0.9333,,,0.9231,0.4701,66300.0,0.848,0.857,26205.0,278.585564845887,0.6871165644,0.7334,
3048,Franklin and Marshall College,Lancaster,PA,0,3,3,2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0393,0.0,0.03,0.0,0.0,0.0094,0.0,0.0,0.0,0.0,0.0356,0.0,0.0,0.0356,0.0,0.0,0.1236,0.0112,0.0,0.1142,0.0,0.0112,0.0,0.0637,0.0,0.0787,0.0,0.0,0.191,0.0,0.0,0.0,0.0,0.0243,0.0487,0.1423,0.0412,0.0,2230.0,0.5713,0.0552,0.0861,0.0543,0.0004,0.0004,0.0224,0.1516,0.0583,0.0036,1,,28326.0,,,,,,11849.0,14147.0,16408.0,23195.0,45393.0,0.1845,0.9129,,,,0.4349,0.0044,58900.0,0.7979999999999999,0.78,22000.0,233.88217617285,0.8477876106000001,,0.868
3049,Gannon University,Erie,PA,0,3,4,2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,450.0,560.0,470.0,570.0,,,505.0,520.0,,20.0,26.0,19.0,25.0,20.0,26.0,,,23.0,22.0,23.0,,1041.0,1041.0,0.0,0.005,0.0,0.0,0.015,0.01,0.0066,0.005,0.0316,0.0897,0.0,0.0,0.0,0.0199,0.0066,0.0133,0.0,0.0947,0.0033,0.0,0.0066,0.113,0.0033,0.0,0.0066,0.0,0.0282,0.0515,0.0233,0.0116,0.0,0.0,0.0,0.0,0.005,0.3372,0.1063,0.0066,0.0,2597.0,0.7424,0.0458,0.0289,0.0169,0.0015,0.0015,0.0235,0.0909,0.0485,0.0485,1,,21929.0,,,,,,17747.0,17769.0,20274.0,23765.0,24350.0,0.2587,0.8119,,,,0.6048,0.078,48100.0,0.7340000000000001,0.693,27000.0,287.037216212134,0.6676258993,,0.6522
3050,Geneva College,Beaver Falls,PA,0,3,4,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,470.0,590.0,480.0,590.0,430.0,560.0,530.0,535.0,495.0,20.0,29.0,19.0,30.0,19.0,27.0,6.0,8.0,25.0,25.0,23.0,7.0,1082.0,1082.0,0.0,0.005,0.0,0.0,0.0348,0.0,0.0124,0.0,0.0945,0.1368,0.0,0.0025,0.0,0.0,0.0249,0.0,0.0,0.0373,0.01,0.0,0.0448,0.01,0.0025,0.0871,0.0174,0.0,0.0373,0.0,0.1119,0.005,0.0,0.0,0.0,0.0,0.0224,0.0373,0.2488,0.0174,0.0,1413.0,0.8252,0.0913,0.0149,0.0106,0.0007,0.0007,0.028999999999999998,0.0057,0.0219,0.0771,1,,19688.0,,,,,,15179.0,16644.0,17283.0,20828.0,23435.0,0.377,0.8219,,,,0.8825,0.1482,38700.0,0.6659999999999999,0.623,24850.0,264.180548995241,0.6876190476,,0.6515
3051,Gettysburg College,Gettysburg,PA,0,3,3,2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0426,0.0,0.0183,0.0,0.0,0.0,0.0,0.0046,0.0,0.0,0.0213,0.0,0.0,0.0791,0.0,0.0,0.1644,0.0426,0.0,0.032,0.0,0.0381,0.0,0.0244,0.0,0.0807,0.0,0.0,0.1963,0.0,0.0,0.0,0.0,0.0609,0.0,0.1233,0.0715,0.0,2385.0,0.7652,0.0327,0.0583,0.0239,0.0017,0.0,0.0306,0.0658,0.0218,0.0029,1,,26986.0,,,,,,9956.0,19243.0,17683.0,26936.0,35937.0,0.13,0.9013,,,,0.5607,0.0041,56100.0,0.753,0.775,23000.0,244.513184180706,0.8954838709999999,,0.8512
3053,Gratz College,Melrose Park,PA,0,3,4,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.8718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1282,0.2564,1,,,,,,,,,,,,,0.0,,,,,0.019,0.0571,,,,,,,,
3054,Gwynedd Mercy University,Gwynedd Valley,PA,0,3,4,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,420.0,510.0,420.0,520.0,400.0,500.0,465.0,470.0,450.0,16.0,23.0,13.0,16.0,15.0,16.0,,,20.0,15.0,16.0,,934.0,934.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0052,0.0,0.0397,0.0,0.0,0.0,0.0,0.0,0.0034,0.0034,0.0,0.0121,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.031,0.0431,0.0224,0.0,0.0,0.0,0.0,0.0,0.0,0.5724,0.2552,0.0017,0.0,1944.0,0.4985,0.2006,0.037000000000000005,0.0478,0.0021,0.0,0.0,0.0015,0.2124,0.0617,1,,23598.0,,,,,,19827.0,20197.0,22088.0,24755.0,27089.0,0.373,0.8229,,,,0.7595,0.39899999999999997,54300.0,0.82,0.763,25000.0,265.77520019642003,0.6099342586,,0.5343
3055,Harcum College,Bryn Mawr,PA,0,2,2,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0489,0.0,0.0,0.0,0.0905,0.0,0.0,0.0342,0.0,0.0,0.0,0.0,0.0,0.0171,0.0,0.0,0.0,0.0,0.0,0.0391,0.1271,0.0,0.0,0.0,0.0,0.0,0.0196,0.5575,0.0416,0.0,0.0,1455.0,0.3155,0.5038,0.1017,0.0144,0.0021,0.0014,0.0186,0.0192,0.0234,0.2591,1,,20647.0,,,,,,19977.0,20141.0,19167.0,25085.0,28357.0,0.6002,,0.5482,,0.2632,0.7818,0.5391,45100.0,0.633,0.605,20645.0,219.477160322204,0.400921659,0.1553,
3057,Haverford College,Haverford,PA,0,3,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,660.0,760.0,660.0,760.0,670.0,770.0,710.0,710.0,720.0,31.0,34.0,32.0,35.0,29.0,34.0,,,33.0,34.0,32.0,,1431.0,1431.0,0.0,0.0,0.0201,0.0067,0.0,0.0,0.0436,0.0,0.0,0.0,0.0,0.1007,0.0,0.0,0.0805,0.0,0.0,0.1242,0.047,0.0,0.0134,0.0,0.0436,0.0,0.1644,0.0,0.094,0.0,0.0,0.2215,0.0,0.0,0.0,0.0,0.0235,0.0,0.0,0.0168,0.0,1261.0,0.5884,0.0722,0.0825,0.0991,0.0016,0.0,0.042,0.0912,0.023,0.0,1,,20894.0,,,,,,7236.0,12861.0,12110.0,21260.0,42279.0,0.1817,0.9708,,,,0.20600000000000002,0.0,60700.0,0.6920000000000001,0.695,13000.0,138.203104102138,0.9055555556,,0.9012
3058,Commonwealth Technical Institute,Johnstown,PA,0,1,2,2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0621,0.0,0.1695,0.0,0.0,0.1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1864,0.0678,0.0,0.0,0.0,0.1412,0.2316,0.0,0.0,188.0,0.7340000000000001,0.0745,0.0106,0.0,0.0,0.0,0.0106,0.0,0.1702,0.0053,1,,28827.0,,,,,,28713.0,,29382.0,29781.0,,0.2938,,0.8323,,,0.0,0.1186,12500.0,0.139,0.142,,,,0.7725,
3059,Holy Family University,Philadelphia,PA,0,3,4,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,420.0,510.0,410.0,520.0,410.0,500.0,465.0,465.0,455.0,,,,,,,,,,,,,930.0,930.0,0.0,0.0,0.0,0.0,0.0188,0.0,0.0,0.0,0.1021,0.0,0.0,0.0,0.0,0.0,0.0188,0.0,0.0,0.0188,0.0083,0.0,0.0,0.0125,0.0042,0.0,0.0,0.0,0.0896,0.0688,0.0,0.0104,0.0,0.0,0.0,0.0,0.0042,0.4458,0.1833,0.0146,0.0,1767.0,0.6157,0.11599999999999999,0.0555,0.0515,0.0017,0.0011,0.0,0.004,0.1545,0.1964,1,,13301.0,,,,,,10894.0,11113.0,14211.0,15684.0,14212.0,0.3227,0.7648,,,,0.6293,0.2681,52700.0,0.765,0.73,26500.0,281.721712208205,0.6310845431000001,,0.5876
