,INSTNM,CITY,STABBR,HCM2,PREDDEG,HIGHDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4_POOLED_SUPP,RET_FTL4_POOLED_SUPP,RET_PT4_POOLED_SUPP,RET_PTL4_POOLED_SUPP,PCTFLOAN,UG25ABV,MD_EARN_WNE_P10,GT_25K_P6,GT_28K_P6,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_L4_POOLED_SUPP,C150_4_POOLED_SUPP
5417,Fortis College-Columbus,Westerville,OH,0,1,2,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0814,0.0,0.0,0.0,0.9186,0.0,0.0,0.0,789.0,0.4233,0.3676,0.0177,0.0292,0.0051,0.0,0.0317,0.0,0.1255,0.0,1,,26029.0,,,,,,25672.0,26892.0,27857.0,26110.0,,0.7474,,0.5106,,,0.8457,0.6626,27200.0,0.485,0.449,12540.0,133.312840418524,0.23679538390000002,0.3923,
5418,Fortis College-Cincinnati,Cincinnati,OH,0,1,2,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1939,0.0918,0.0,0.0,0.7143,0.0,0.0,0.0,409.0,0.4156,0.5329999999999999,0.0098,0.0196,0.0147,0.0,0.0049,0.0,0.0024,0.0,1,,20976.0,,,,,,20920.0,20824.0,22227.0,,,0.7338,,0.5367,,,0.7914,0.6691,27200.0,0.485,0.449,12540.0,133.312840418524,0.23679538390000002,0.4676,
5420,The Art Institute of Charleston,Charleston,SC,0,3,3,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1364,0.4273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3091,0.0,0.1273,0.0,0.0,393.0,0.3817,0.3664,0.055999999999999994,0.0127,0.0102,0.0,0.0305,0.0025,0.1399,0.0891,1,,23846.0,,,,,,22675.0,21323.0,26237.0,27026.0,26056.0,0.6557,0.5539999999999999,,,,0.7828,0.2889,30900.0,0.467,0.408,30982.0,329.36989009941897,0.2815452697,,0.244
5421,Argosy University-The Art Institute of California-Sacramento,Sacramento,CA,0,3,3,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0632,0.3103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6149,0.0,0.0115,0.0,0.0,525.0,0.3657,0.0819,0.2819,0.0457,0.0095,0.0248,0.0648,0.0019,0.1238,0.3638,1,,22584.0,,,,,,21801.0,21214.0,23718.0,26781.0,27531.0,0.6717,0.4803,,0.349,,0.8044,0.4077,41400.0,0.632,0.5429999999999999,30481.0,324.04375508748296,0.2683174504,,0.3296
5422,Blue Cliff College-Fayetteville,Fayetteville,AR,0,1,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,255.0,0.6667,0.0784,0.1725,0.0157,0.0078,0.0588,0.0,0.0,0.0,0.0,1,,23291.0,,,,,,23299.0,21693.0,,,,0.7479,,0.5032,,,1.0,0.5951,30400.0,0.312,0.19399999999999998,9855.0,104.768583917428,0.38074634939999996,0.6286,
5423,Blue Cliff College-Alexandria,Alexandria,LA,0,1,2,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7397,0.0,0.0,0.0,318.0,0.3302,0.6321,0.0126,0.0063,0.0031,0.0,0.0126,0.0,0.0031,0.0,1,,22499.0,,,,,,22492.0,,23618.0,,,0.5358,,0.505,,,0.6052,0.5947,30400.0,0.312,0.19399999999999998,9855.0,104.768583917428,0.38074634939999996,0.4898,
5425,Beauty Schools of America-North Miami Beach,North Miami Beach,FL,0,1,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,0.0165,0.6901,0.2851,0.0,0.0,0.0083,0.0,0.0,0.0,0.0,1,,22650.0,,,,,,22644.0,22848.0,,,,0.5291,,0.6781,,,0.5203,0.7864,15400.0,0.213,0.172,9500.0,100.994576074639,0.2595499738,0.6763,
5426,Virginia College-Biloxi,Biloxi,MS,0,1,2,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0966,0.1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5909,0.1193,0.0,0.0,274.0,0.281,0.562,0.0292,0.0146,0.0,0.0,0.0146,0.0,0.0985,0.3942,1,,16830.0,,,,,,16582.0,16256.0,19654.0,16285.0,,0.7955,,0.7,,0.3899,0.8051,0.6997,24600.0,0.363,0.302,16710.0,177.644143811287,0.1902896021,0.4035,
5427,Virginia College-Chattanooga,Chattanooga,TN,0,1,2,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4831,0.0618,0.0,0.0,256.0,0.418,0.3984,0.0391,0.0,0.0,0.0,0.0117,0.0,0.1328,0.5742,1,,17361.0,,,,,,17109.0,16655.0,21861.0,,,0.8333,,0.7927,,0.5769,0.8785,0.6028,24600.0,0.363,0.302,16710.0,177.644143811287,0.1902896021,0.41200000000000003,
5428,Strayer University-Delaware,Newark,DE,0,3,4,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8077,0.0,0.0,246.0,0.3089,0.5366,0.065,0.0081,0.0,0.0,0.0488,0.0041,0.0285,0.8496,1,,25961.0,,,,,,25961.0,,,,,0.5709,,,0.3871,,0.7490000000000001,0.8259,45900.0,0.667,0.59,34239.5,364.00039868501295,0.2382231351,,
5430,Strayer University-Alabama,Birmingham,AL,0,3,4,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.11900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7619,0.0,0.0,518.0,0.2201,0.7008,0.0232,0.0077,0.0039,0.0,0.0328,0.0,0.0116,0.8456,1,,,,,,,,,,,,,0.7285,,,0.2576,,0.8416,0.8597,45900.0,0.667,0.59,34239.5,364.00039868501295,0.2382231351,,
5431,Brown Aveda Institute-Strongsville,Strongsville,OH,0,1,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.6283,0.1681,0.1416,0.0088,0.0177,0.0,0.0177,0.0,0.0177,0.0,1,,14325.0,,,,,,14893.0,12481.0,,,,0.5854,,0.8,,,0.6049,0.3986,24800.0,0.425,0.335,9833.0,104.53470174125601,0.5266106443,0.7699,
5436,Argosy University-Inland Empire,Ontario,CA,0,3,4,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5455,0.1364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2955,0.0,0.0,304.0,0.1118,0.2566,0.5592,0.023,0.0164,0.0132,0.0,0.0,0.0197,0.7895,1,,22075.0,,,,,,20500.0,,28374.0,,,0.7212,,,0.2903,,0.6909,0.7242,41400.0,0.632,0.5429999999999999,30481.0,324.04375508748296,0.2683174504,,
5437,Argosy University-Nashville,Nashville,TN,0,3,4,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,135.0,0.4519,0.4519,0.0667,0.0,0.0074,0.0,0.0,0.0,0.0222,0.6889,1,,21318.0,,,,,,21318.0,,,,,0.675,,,,,0.7063,0.8125,41400.0,0.632,0.5429999999999999,30481.0,324.04375508748296,0.2683174504,,
5438,Argosy University-San Diego,San Diego,CA,0,3,4,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545,0.2121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2424,0.0,0.0,169.0,0.3254,0.3254,0.2663,0.0533,0.0059,0.0118,0.0,0.0,0.0118,0.6391,1,,21534.0,,,,,,21534.0,,,,,0.6166,,,0.2453,,0.5181,0.8135,41400.0,0.632,0.5429999999999999,30481.0,324.04375508748296,0.2683174504,,
5439,Rasmussen College-Wisconsin,Green Bay,WI,0,2,3,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.027000000000000003,0.0,0.0515,0.0074,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245,0.0564,0.0,0.0,0.0,0.0,0.0,0.0049,0.6201,0.1814,0.0,0.0,806.0,0.799,0.0298,0.0,0.0273,0.0186,0.0,0.0012,0.0,0.1241,0.4764,1,,17249.0,,,,,,16747.0,13773.0,18198.0,20950.0,21492.0,0.595,,,,,0.8383,0.6895,32600.0,0.5529999999999999,0.491,18254.0,194.058420175418,0.35136323659999996,,0.2586
5440,Empire Beauty School-Richmond,Richmond,VA,0,1,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.2706,0.6118,0.0471,0.0118,0.0,0.0,0.0,0.0,0.0588,0.0,1,,14884.0,,,,,,14199.0,13802.0,19294.0,18294.0,19294.0,0.7273,,0.597,,,0.7203,0.4651,18500.0,0.231,0.209,11526.0,122.53299829855699,0.2978723404,0.4645,
5441,Empire Beauty School-North Hills,Pittsburgh,PA,0,1,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.5102,0.4184,0.0102,0.0306,0.0,0.0,0.0204,0.0,0.0102,0.2551,1,,15065.0,,,,,,14565.0,16376.0,15914.0,19139.0,18139.0,0.6045,,0.5891,,0.6098,0.7062,0.5204,16500.0,0.22899999999999998,0.174,10666.5,113.39564691580401,0.2742574257,0.5366,
5442,Empire Beauty School-Concord,Concord,NC,0,1,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.2072,0.7207,0.0541,0.0,0.0,0.0,0.009000000000000001,0.0,0.009000000000000001,0.4054,1,,14158.0,,,,,,13952.0,14327.0,15697.0,,,0.7290000000000001,,0.5898,,,0.6839,0.5476,18200.0,0.18899999999999997,0.16699999999999998,11709.0,124.478472763995,0.2771362587,0.3735,
5443,Lexington Healing Arts Academy,Lexington,KY,0,1,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8816,0.0,0.0,0.0,146.0,0.8562,0.0548,0.0205,0.0,0.0137,0.0068,0.0342,0.0,0.0137,1.0,1,,,,,,,,,,,,,0.2642,,,,,0.4198,0.7362,,,0.354,7600.0,80.7956608597118,0.43356643359999997,,
5444,Empire Beauty School-Hooksett,Hooksett,NH,0,1,1,3,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.8817,0.0355,0.0414,0.0059,0.0118,0.0,0.0178,0.0,0.0059,0.4438,1,,11887.0,,,,,,11434.0,12627.0,14851.0,,,0.3165,,0.8571,,,0.4641,0.4107,19300.0,0.348,0.27899999999999997,9000.0,95.67907207071129,0.3273381295,0.6122,
5445,The Institute of Beauty and Wellness,Milwaukee,WI,0,1,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2059,0.0,0.0,0.0,263.0,0.5285,0.1141,0.1559,0.0646,0.0,0.0228,0.0722,0.0,0.0418,0.7567,1,,15001.0,,,,,,12701.0,12883.0,15649.0,18090.0,18378.0,0.4712,,0.8364,,0.7363,0.7041,0.4059,,,0.384,9829.0,104.492177709224,0.5119047619,0.8591,
5447,Carrington College-Stockton,Stockton,CA,0,1,2,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9525,0.0,0.0,0.0,545.0,0.2202,0.0862,0.5284,0.1009,0.0037,0.0165,0.0165,0.0037,0.0239,0.022000000000000002,1,,16570.0,,,,,,16016.0,16537.0,18644.0,20477.0,20477.0,0.8113,,0.7869,,,0.5754,0.2796,30800.0,0.496,0.457,12125.0,128.900972095263,0.3887273902,0.7123,
5448,Carrington College-Citrus Heights,Citrus Heights,CA,0,1,2,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9744,0.0,0.0,0.0,448.0,0.5826,0.0513,0.2165,0.0424,0.0112,0.0089,0.0826,0.0022,0.0022,0.0357,1,,18550.0,,,,,,18126.0,18943.0,20634.0,21024.0,,0.7314,,0.7317,,,0.5039,0.419,30800.0,0.496,0.457,12125.0,128.900972095263,0.3887273902,0.5751,
5449,Trend Barber College,Houston,TX,0,1,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0227,0.8182,0.1591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,10488.0,,,,,,10488.0,,,,,0.7068,,,,,0.0752,0.5982,,,,9500.0,100.994576074639,0.06737588650000001,0.2391,
5450,Euphoria Institute of Beauty Arts & Sciences-Summerlin,Las Vegas,NV,0,1,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.3306,0.1371,0.2782,0.0363,0.0081,0.0363,0.125,0.0,0.0484,0.3952,1,,17914.0,,,,,,17158.0,17700.0,19750.0,21832.0,21832.0,0.6643,,0.8291,,0.8269,0.7074,0.4553,27600.0,0.415,0.40700000000000003,10572.0,112.391016659062,0.29768732649999996,0.6455,
5453,Columbia Southern University,Orange Beach,AL,0,3,4,3,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0306,0.0,0.0,0.0,0.0,0.0234,0.0,0.0,0.0,0.2523,0.0,0.0,0.0,0.0,0.0404,0.0,0.0,0.0,0.0,0.0006,0.0009,0.0,0.0,0.0,0.0,0.0,0.2733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0572,0.3212,0.0,1.0,15411.0,0.5874,0.2215,0.0703,0.0176,0.0105,0.0019,0.0317,0.0004,0.0587,0.4231,1,,9559.0,,,,,,8979.0,9117.0,10434.0,12129.0,13430.0,0.2966,0.4164,,0.242,,0.3337,0.9277,,0.877,0.8,15666.0,166.545371451084,0.434488415,,0.3101
5454,Arizona Summit Law School,Phoenix,AZ,0,4,4,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5455,Arizona Culinary Institute,Scottsdale,AZ,0,1,1,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.5364,0.0545,0.2636,0.0818,0.0364,0.0091,0.0,0.0,0.0182,0.0,1,,32949.0,,,,,,33568.0,30833.0,31052.0,35015.0,34076.0,0.5658,,0.8718,,,0.6513,0.5532,,0.5539999999999999,0.48700000000000004,9500.0,100.994576074639,0.5129533679,0.7594,
5456,Healthcare Career College,Paramount,CA,0,1,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,0.1026,0.1795,0.4615,0.0513,0.0256,0.0,0.0,0.0,0.1795,0.0,1,,16959.0,,,,,,16801.0,,21536.0,,,0.3963,,0.7184,,0.9333,0.4146,0.4844,,,0.221,9500.0,100.994576074639,0.2768595041,0.7618,
5457,Trident University International,Cypress,CA,0,3,4,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2325,0.6261,0.0,1.0,3887.0,0.2701,0.1724,0.1369,0.0306,0.0098,0.0141,0.0,0.0023,0.3638,0.5925,1,,14101.0,,,,,,13634.0,12934.0,,17198.0,17480.0,0.2359,0.16,,0.2462,,0.1661,0.8942,,0.7829999999999999,0.785,9500.0,100.994576074639,0.4053333333,,0.364
5458,Coastline Beauty College,Fountain Valley,CA,0,1,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3607,0.0,0.0,0.0,161.0,0.0124,0.0,0.0497,0.8696,0.0062,0.0,0.0,0.0497,0.0124,0.0994,1,,15308.0,,,,,,15276.0,15548.0,,,,0.4076,,0.9266,,0.7397,0.0,0.8639,,0.1,0.151,,,,0.8897,
5459,Eagle Rock College,Los Angeles,CA,0,1,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.0,0.8523,0.0,0.0,0.0,99.0,0.0606,0.10099999999999999,0.4242,0.2727,0.0101,0.0101,0.0202,0.0909,0.0101,0.3939,1,,20796.0,,,,,,20400.0,20086.0,,25861.0,,0.349,,0.8043,,0.8611,0.3958,0.7422,,,0.40299999999999997,9500.0,100.994576074639,0.2786885246,0.7158,
